brand_0,brand_1,brand_2,brand_3,brand_4,brand_5,model,model_year,milage,fuel_type,ext_col,int_col,accident,price,engin_hp,engine_displacement,transmission_type,num_gears
0,1,0,1,1,0,1,1.258566664448647,-1.805920875340987,1,-1,2,0,0.5232864455724063,0.12388871455804489,-0.12852203673514817,1,-0.4492293171929121
0,0,1,1,1,1,3,-1.455942418415947,1.8098725841869598,2,1,2,1,-0.9026729520973976,0.12388871455804489,-0.12852203673514817,0,-1.9098113825311345
0,0,0,1,1,1,7,0.5799393937324986,-1.2703384285094457,1,-1,4,0,1.124129939359846,0.12388871455804489,0.5984744992891944,1,-0.4492293171929121
0,1,0,1,1,1,1,1.08890984676961,-1.7424822892161325,0,-1,1,0,1.6565212516000234,1.7939125694065874,-0.12852203673514817,0,-0.4492293171929121
0,0,0,1,0,1,5,-0.6076583300207614,0.06330515933549702,1,0,3,1,0.27318049035355724,-0.09921094898529496,-0.12852203673514817,0,1.3962903776397193
0,1,0,0,1,0,3,0.9192530290905728,0.009660828615369783,1,0,-1,0,0.4602584643322211,0.12388871455804489,1.2052230569747027,1,-0.4492293171929121
0,1,1,0,0,0,1,0.24062575837442426,-0.6762692676790506,1,0,4,1,-0.015195098278209054,-1.032437636294053,-1.04104528918255,0,-0.4492293171929121
0,0,1,0,1,1,2,0.07096894069538712,0.6596310628037058,1,0,4,0,-0.6285120810243536,-0.5522240001748261,-0.12852203673514817,0,-0.4492293171929121
0,1,1,0,0,1,1,0.24062575837442426,0.4085706963399011,1,1,4,0,0.06465158890209032,-0.20298292471331159,-0.12852203673514817,0,1.3962903776397193
0,0,1,1,1,0,4,0.24062575837442426,0.1791421570430928,1,2,4,1,0.692798329562801,1.5579045235310818,0.5984744992891944,0,-0.4492293171929121
0,1,0,1,1,0,2,0.07096894069538712,0.41694693273021466,1,-1,4,1,-0.41481170613711144,0.12388871455804489,-1.04104528918255,1,-0.4492293171929121
0,1,1,0,1,0,1,-1.7952560537740214,0.9580958728242086,1,2,4,0,-0.49626801081356986,0.052147394466282436,1.7273431874339287,0,-0.4492293171929121
0,1,1,0,0,1,2,-0.4380015123417243,-0.2658372560665099,1,-1,4,0,1.0801908380461853,0.7433645945763473,-0.12852203673514817,0,0.604302441553323
0,0,1,1,1,0,5,0.07096894069538712,1.072308106752887,1,0,4,0,-0.47764738061311446,-1.2949279658862907,-1.04104528918255,0,-0.4492293171929121
0,1,1,0,1,1,1,-1.116628783057873,1.245021212130904,1,-1,4,0,-1.6801055097331783,-0.7616500553257592,-0.12852203673514817,0,-0.4492293171929121
0,1,0,0,0,0,3,1.258566664448647,-2.094096392521392,1,-1,-1,0,0.06500055464596088,0.12388871455804489,-2.2813513459757693,1,-0.4492293171929121
0,0,0,1,0,1,6,-0.9469719653788358,0.5749987970138641,1,3,4,0,-1.8605660388978538,-1.404863792474738,-1.04104528918255,0,-0.4492293171929121
0,0,0,0,0,1,3,-0.2683446946626872,-0.3137587704762029,1,0,4,0,-0.036147064504914984,0.912144130430691,1.2052230569747027,0,-0.4492293171929121
0,0,0,1,1,0,2,-0.9469719653788358,0.7817679219876879,1,-1,1,0,-1.2017680879001083,-0.20298292471331159,-0.12852203673514817,0,-0.4492293171929121
0,1,1,1,0,0,1,0.4102825760534614,-0.24170216303774658,5,0,4,0,0.42820937700690126,0.7433645945763473,-1.04104528918255,0,-0.4492293171929121
0,0,0,1,0,1,7,0.4102825760534614,-1.3286429530617598,1,-1,4,0,1.8727535439700702,0.12388871455804489,1.2052230569747027,1,0.604302441553323
0,0,1,1,1,0,6,-0.2683446946626872,1.7751955629512879,1,0,1,1,-1.319828406778637,-0.1820372623849257,-0.12852203673514817,0,-0.4492293171929121
0,0,1,0,1,1,3,0.9192530290905728,-1.1048720965875225,1,-1,0,0,-0.2439123182039869,0.12388871455804489,-1.04104528918255,0,-0.4492293171929121
0,0,0,0,1,1,4,-0.2683446946626872,0.8676260561099415,1,0,4,0,-0.4059698084231338,-0.14043496264651936,-0.12852203673514817,0,1.3962903776397193
0,0,0,1,1,1,8,1.258566664448647,-1.3553265112667947,3,2,1,0,0.995434552456547,0.5863401607978578,-0.12852203673514817,0,-0.4492293171929121
0,0,0,1,1,1,9,0.5799393937324986,-0.8580510821105282,1,-1,-1,0,1.0310713858611686,0.12388871455804489,-0.12852203673514817,1,-0.4492293171929121
0,1,1,1,0,1,1,1.258566664448647,-1.5189994569267307,1,1,1,0,0.5592916872340518,-0.9195468013262202,-1.04104528918255,0,-0.4492293171929121
0,1,0,1,1,1,2,1.08890984676961,-1.614812111477132,0,-1,4,0,1.4345631026936307,1.7939125694065874,-0.12852203673514817,0,-0.4492293171929121
0,0,0,1,0,1,8,0.5799393937324986,-0.07092921101052202,1,0,4,0,0.06503932216092895,-0.7855626812531965,-1.04104528918255,0,-0.4492293171929121
0,1,1,0,1,1,2,-1.6255992360949842,-0.1714322410769616,1,3,4,1,-0.46569950217131983,0.9534574376043338,1.7273431874339287,0,-1.9098113825311345
0,1,0,1,0,1,2,0.24062575837442426,-1.036306999918473,1,1,-1,0,1.748481334315422,2.106491195978184,1.7273431874339287,0,1.3962903776397193
0,0,0,1,1,1,10,0.5799393937324986,0.13752603555730933,1,0,-1,0,0.7689472072705602,0.9534574376043338,-0.12852203673514817,0,-0.4492293171929121
0,0,1,0,1,1,4,1.258566664448647,-2.1259185319288414,1,3,2,0,0.6339253485325355,-0.20298292471331159,-2.2813513459757693,0,-0.4492293171929121
0,0,0,1,0,1,9,0.5799393937324986,-0.7790341401673229,1,0,4,1,0.849238816213485,1.1074162712031517,-1.04104528918255,0,1.3962903776397193
0,1,1,0,0,1,3,0.5799393937324986,0.16671881002842698,1,0,4,0,0.44226194471720864,0.1503598218628839,-0.12852203673514817,0,-0.4492293171929121
0,1,1,1,1,0,1,1.258566664448647,-2.3551963747760354,1,-1,-1,0,2.5617109751927334,0.12388871455804489,1.2052230569747027,1,-0.4492293171929121
0,1,1,1,1,1,1,0.5799393937324986,-0.7108269659892452,1,0,4,0,0.5101943699554585,0.9452220769560115,-0.12852203673514817,0,1.3962903776397193
0,0,1,1,0,1,3,0.24062575837442426,-0.060676108757587714,1,-1,4,1,0.025612489975816156,0.19869905998667192,-0.12852203673514817,0,-0.4492293171929121
0,0,0,0,1,1,5,-1.7952560537740214,-0.21654098709017444,1,1,1,0,-1.1899584137036594,-1.0707584559200247,-0.12852203673514817,0,-1.9098113825311345
0,0,1,0,0,1,3,0.7495962114115357,-0.7790341401673229,1,1,4,0,0.30885202140089413,0.12388871455804489,-1.04104528918255,1,-0.4492293171929121
0,1,1,0,0,1,4,-0.09868787698365002,-1.1873664906217294,1,3,0,0,1.06406398626135,0.19869905998667192,-0.12852203673514817,0,0.604302441553323
0,1,0,0,0,1,2,0.9192530290905728,-1.2702824768956564,1,3,-1,0,0.7249723856958935,0.43321472189759186,-0.12852203673514817,0,1.3962903776397193
1,0,0,0,0,0,1,1.258566664448647,-2.2099328665849836,1,1,4,0,0.5867469959515972,-0.04820037124076616,-1.04104528918255,0,-0.4492293171929121
0,0,0,0,1,0,4,-0.09868787698365002,0.28811116584189084,3,1,2,1,-0.7460730634695398,-1.4188202325279784,-1.04104528918255,0,-0.4492293171929121
0,0,0,1,0,1,10,-0.2683446946626872,0.17380403755085605,1,2,4,1,0.5102207561890617,1.95924126032129,0.5984744992891944,0,-0.4492293171929121
0,0,0,1,1,1,11,-0.6076583300207614,0.6016153871523533,1,0,4,0,-0.5605442994903486,0.06206289258865742,-0.12852203673514817,0,-0.4492293171929121
0,0,1,1,1,0,7,0.7495962114115357,-0.9028892898958037,3,0,4,1,1.1870668150825163,0.40567770001076475,-0.12852203673514817,0,2.0110275120759313
0,0,0,1,1,1,12,0.07096894069538712,-0.6372425886275809,1,1,4,0,0.7477183913415397,1.95924126032129,0.5984744992891944,0,0.604302441553323
1,0,0,0,0,1,1,-1.9649128714530586,1.99816213972359,1,-1,1,0,-2.576524704995571,-1.9255848915148759,-1.04104528918255,0,-0.4492293171929121
0,0,0,0,1,0,5,1.258566664448647,-1.7170123144410923,1,1,4,0,0.1758853499396064,-0.4622931776659175,-1.04104528918255,0,-0.4492293171929121
0,1,0,0,1,1,2,1.08890984676961,-0.3252942522605068,3,-1,-1,0,0.1029868597055975,0.12388871455804489,-2.2813513459757693,1,-0.4492293171929121
1,0,0,0,1,0,1,1.258566664448647,-1.827093491051289,0,1,-1,0,1.3495854078759209,2.272001436272764,-0.12852203673514817,0,-0.4492293171929121
0,0,1,0,1,0,2,0.9192530290905728,-1.9101513244557766,1,0,4,0,2.5617109751927334,0.12388871455804489,1.2052230569747027,1,1.3962903776397193
0,0,1,1,1,0,8,0.4102825760534614,-0.4192487800103881,1,-1,4,1,0.02159541262852867,-0.8703325855306431,-1.04104528918255,0,2.0110275120759313
0,0,0,1,1,1,13,0.07096894069538712,0.4571765937417942,1,1,1,0,-0.19680017724045654,-0.20298292471331159,-0.12852203673514817,0,1.3962903776397193
0,1,0,1,0,0,2,0.7495962114115357,-0.4644095629652427,1,-1,4,0,0.3510543067689072,0.12388871455804489,1.2052230569747027,1,1.3962903776397193
0,0,0,0,1,1,6,-0.09868787698365002,-0.060676108757587714,1,-1,-1,0,0.13645858007064385,-0.14043496264651936,-0.12852203673514817,0,-0.4492293171929121
0,0,0,1,1,1,14,-1.7952560537740214,0.692752171552045,1,0,4,0,-1.4653660220350693,-1.201129017892402,-1.04104528918255,0,-0.4492293171929121
0,0,1,0,1,1,5,-2.1345696891320958,1.1299043074298336,1,-1,1,1,-2.1948708430691273,-2.2467592620433807,-2.2813513459757693,0,-0.4492293171929121
0,1,1,1,0,1,2,1.258566664448647,-1.8758777494690695,1,-1,2,0,1.5015020939160282,0.12388871455804489,1.7273431874339287,1,2.1846000796726757
1,0,0,0,1,1,1,-0.6076583300207614,1.0256055406646458,1,0,4,0,-1.6147863141352714,-0.3307503732833749,-0.12852203673514817,0,-0.4492293171929121
0,0,0,0,1,1,7,0.7495962114115357,-0.29359334499102857,1,-1,-1,0,1.126468731323465,0.12388871455804489,1.2052230569747027,1,2.1846000796726757
0,0,0,1,1,1,15,0.5799393937324986,-0.2061798605704691,5,1,4,0,1.2712548509562653,0.4696856865601429,-2.2813513459757693,0,-0.4492293171929121
0,0,0,0,1,1,8,-0.4380015123417243,0.6278556999214848,3,-1,1,0,-0.59438066614986,-1.404863792474738,-1.04104528918255,0,-0.4492293171929121
0,1,1,1,0,1,3,1.08890984676961,-1.6546428065849863,1,-1,-1,1,0.7616816331987941,0.12388871455804489,-0.12852203673514817,1,-0.4492293171929121
0,0,0,1,1,1,16,0.7495962114115357,-0.5859885893927091,1,-1,-1,0,0.3700425918502073,0.12388871455804489,-1.04104528918255,1,-0.4492293171929121
0,1,0,0,1,0,4,-0.2683446946626872,1.3037747969422848,1,1,2,1,-0.8594275733133085,-1.4751402848561903,0.5984744992891944,0,-0.4492293171929121
0,1,0,1,0,0,3,1.08890984676961,-0.5816886803967242,1,-1,4,0,0.5743622477158351,-0.36327164266700707,-0.12852203673514817,0,-0.4492293171929121
0,0,0,1,1,1,17,-0.2683446946626872,-0.3199941944179534,1,1,1,0,-0.1013576018820391,-0.8825823572760038,-1.04104528918255,0,-0.4492293171929121
0,0,1,0,0,1,4,0.07096894069538712,1.3502017396733874,1,0,4,1,-0.5940408702280222,0.19869905998667192,-0.12852203673514817,0,1.3962903776397193
0,1,1,1,0,1,4,0.5799393937324986,-0.13741624232083313,1,-1,-1,0,-0.019355503461523652,-0.9195468013262202,-1.04104528918255,0,2.0110275120759313
0,0,0,1,1,1,18,0.9192530290905728,-1.217703524854768,1,0,4,0,1.0960596377580059,0.12388871455804489,0.5984744992891944,1,-0.4492293171929121
0,1,0,1,0,1,3,-1.7952560537740214,-1.3657367296135927,1,1,1,0,0.5706131093411729,0.7433645945763473,1.7273431874339287,0,-2.0295269553122646
0,0,1,1,0,0,2,0.7495962114115357,0.0075206810845513785,1,-1,-1,0,0.5792924383357788,0.12388871455804489,-0.12852203673514817,1,-0.4492293171929121
0,0,1,1,1,0,9,0.07096894069538712,0.34033551780898114,1,0,3,0,0.26080124151910833,1.8909688481830074,1.2052230569747027,0,-0.4492293171929121
1,0,0,1,0,0,1,0.9192530290905728,1.391907238969409,1,-1,4,0,0.1277490599298989,0.12388871455804489,-0.12852203673514817,1,-0.4492293171929121
0,0,0,0,0,1,4,-0.4380015123417243,0.8809599329313147,4,1,4,1,-1.8412729553256073,-0.20298292471331159,-0.12852203673514817,0,-0.4492293171929121
0,0,0,1,0,1,11,-0.7773151476997986,0.7040502506654344,1,-1,1,0,-1.3204518376152845,-1.2544628089991616,-1.04104528918255,0,-0.4492293171929121
0,1,0,0,0,0,4,-0.9469719653788358,-0.9966289133998747,1,1,4,0,1.022713093807265,1.424576684081126,-0.12852203673514817,0,-0.4492293171929121
0,0,1,0,0,1,5,0.4102825760534614,0.8769679324643035,1,-1,-1,1,0.056283936407004284,0.12388871455804489,-0.12852203673514817,1,-0.4492293171929121
0,0,1,0,1,1,6,-0.9469719653788358,0.3970078989711331,1,-1,2,1,-1.3204518376152845,-2.2467592620433807,-2.2813513459757693,0,-0.4492293171929121
1,0,0,0,1,0,2,1.258566664448647,-1.864720482166956,0,-1,-1,0,1.3745281256493223,2.272001436272764,-0.12852203673514817,0,-0.4492293171929121
0,0,1,1,1,0,10,1.08890984676961,-1.1050135115258441,1,1,-1,0,0.5048784104879518,0.12388871455804489,-1.04104528918255,1,-0.4492293171929121
0,1,1,0,0,1,5,0.07096894069538712,0.7580243921092024,5,1,-1,1,-0.29541906372970184,0.8788451192601491,-0.12852203673514817,0,-0.4492293171929121
0,1,0,0,1,0,5,-0.7773151476997986,0.7156192491492015,4,-1,-1,0,-0.3223683595380731,0.12388871455804489,1.2052230569747027,1,-2.0295269553122646
0,0,0,1,0,0,2,0.07096894069538712,0.03819655318718405,3,1,4,1,-0.015278161152741606,0.3872309310229156,-0.12852203673514817,0,0.604302441553323
0,0,0,1,0,1,12,0.7495962114115357,-0.641630768573117,3,-1,4,0,0.6350619505403129,0.12388871455804489,-0.12852203673514817,1,-0.4492293171929121
0,0,0,1,0,1,13,-0.09868787698365002,0.7932273932969431,1,0,4,0,-1.3204518376152845,-0.4180093141883024,-0.12852203673514817,0,1.3962903776397193
0,1,0,1,1,1,3,1.258566664448647,-2.0521277285986024,0,0,2,0,1.283357702363389,2.272001436272764,-0.12852203673514817,0,-0.4492293171929121
0,1,1,0,1,1,3,0.24062575837442426,0.632383711533815,0,3,4,0,-1.4513880887713537,0.12388871455804489,-0.12852203673514817,0,2.0110275120759313
0,0,0,1,0,1,14,-0.6076583300207614,0.40656244398632635,1,1,4,0,-0.14699038265965556,-0.5864314317995396,-1.04104528918255,0,-0.4492293171929121
0,0,0,1,1,1,19,-0.09868787698365002,-0.21793230816173859,1,0,4,0,0.025612489975816156,1.115390671559974,0.5984744992891944,0,1.3962903776397193
1,0,0,0,0,1,2,0.9192530290905728,-0.19161010239706042,1,-1,4,0,-0.06183937098481208,0.12388871455804489,-1.04104528918255,1,-0.4492293171929121
0,0,1,1,1,0,11,0.07096894069538712,0.21617476566215016,1,0,4,0,0.37010218846888926,1.3031248839400655,0.5984744992891944,0,-0.4492293171929121
0,0,1,0,0,1,6,-1.6255992360949842,1.4559652218474688,1,-1,1,1,-1.3260772456046679,-0.20298292471331159,0.5984744992891944,0,-0.4492293171929121
0,0,0,1,1,1,20,0.5799393937324986,-0.3599207182549755,1,-1,4,0,0.7260221348248423,0.12388871455804489,-0.12852203673514817,1,-0.4492293171929121
0,0,0,0,0,1,5,-0.09868787698365002,1.8534283592349305,1,1,4,0,-1.3338709779437603,-1.8623887902169676,-1.04104528918255,0,-0.4492293171929121
0,0,0,0,1,1,9,0.9192530290905728,-0.7875195770821579,1,1,4,0,1.3240636038510563,0.5951979190019409,1.2052230569747027,0,-0.4492293171929121
0,1,1,0,0,1,6,-0.4380015123417243,-0.8798897139554092,1,0,4,0,1.283357702363389,0.7433645945763473,-0.12852203673514817,0,0.604302441553323
0,0,1,1,1,1,4,-1.6255992360949842,2.060943619792999,1,-1,2,0,-0.9951136109212954,0.1015136322291038,1.2052230569747027,0,-2.0295269553122646
0,1,0,0,0,0,5,0.9192530290905728,0.3196152565544082,1,3,4,1,0.26080124151910833,0.7433645945763473,1.2052230569747027,0,0.604302441553323
0,1,1,0,0,1,7,-0.2683446946626872,0.5050344274918364,1,-1,4,1,0.4561728521549595,-0.473434116675301,-1.04104528918255,0,-0.4492293171929121
0,0,1,1,1,0,12,1.08890984676961,-0.6560984110720792,3,-1,4,0,0.9260242589897592,0.12388871455804489,-0.12852203673514817,1,-0.4492293171929121
0,1,0,0,1,0,6,-1.6255992360949842,0.30287744018399426,1,1,2,1,-1.0932250089030173,-0.1716007615665247,1.2052230569747027,0,-0.4492293171929121
0,0,0,1,1,1,21,-0.4380015123417243,0.6128774644848459,1,-1,-1,0,0.10317445906923137,1.95924126032129,0.5984744992891944,0,-0.4492293171929121
0,0,0,0,1,0,6,1.258566664448647,-2.2036959461786116,1,-1,4,0,0.19680487211128617,0.12388871455804489,-1.04104528918255,1,1.3962903776397193
0,1,0,0,1,0,7,-1.7952560537740214,0.4407733755310233,1,0,4,0,-1.0426708317680229,-0.8825823572760038,-0.12852203673514817,0,-0.4492293171929121
0,0,1,0,0,1,7,-0.09868787698365002,0.582629309364454,1,-1,4,1,-0.306018299730312,-0.8825823572760038,-1.04104528918255,0,2.0110275120759313
0,0,0,1,0,1,15,0.24062575837442426,0.033131413962559676,1,2,2,0,0.37007239054409025,1.1550757502452162,0.5984744992891944,0,-0.4492293171929121
1,0,0,0,1,1,2,-0.7773151476997986,1.072308106752887,1,3,2,0,-1.6801055097331783,-0.3307503732833749,-0.12852203673514817,0,-0.4492293171929121
1,0,0,1,0,1,1,0.7495962114115357,-0.8733523516811285,1,-1,-1,0,0.2324544392068606,0.12388871455804489,-1.04104528918255,1,1.3962903776397193
1,0,0,1,1,0,1,0.07096894069538712,-0.8240024521981185,1,0,3,0,1.911516700108632,2.272001436272764,1.7273431874339287,0,0.604302441553323
0,1,0,0,1,1,3,0.24062575837442426,-0.32822985750831063,1,0,1,1,-0.2463385608895546,0.912144130430691,1.2052230569747027,0,1.3962903776397193
0,0,0,0,0,1,6,-0.4380015123417243,1.5415458651222431,4,0,2,0,-1.0426708317680229,-0.7024473700304175,1.2052230569747027,0,-2.0295269553122646
0,0,1,0,0,0,2,1.08890984676961,-1.1096439055248304,0,0,-1,0,0.5618172213620853,1.1944535782155006,-0.12852203673514817,0,-0.4492293171929121
0,0,1,0,1,1,7,1.08890984676961,-0.5495113911460611,1,3,2,0,0.27703008882752933,0.12388871455804489,0.5984744992891944,1,-1.9098113825311345
1,0,0,0,0,1,3,0.7495962114115357,-0.42615957764677015,1,0,2,0,-0.24381133350854048,-1.663938694766694,-1.04104528918255,0,-0.4492293171929121
0,1,1,0,0,1,8,-0.6076583300207614,0.06330515933549702,1,1,0,1,-0.14694389593285087,-0.20298292471331159,-0.12852203673514817,0,-0.4492293171929121
0,0,1,0,1,1,8,-1.2862856007369101,1.9220151511446402,1,3,2,1,-1.5229470364391773,-0.9319408462113264,0.5984744992891944,0,-0.4492293171929121
1,0,0,1,0,0,2,0.5799393937324986,0.27038204110949143,2,0,4,0,0.944256847420822,0.47876020346958476,1.7273431874339287,0,-0.4492293171929121
0,1,0,0,1,1,4,1.08890984676961,-1.2851744783794918,1,-1,4,0,0.06465158890209032,0.12388871455804489,-1.04104528918255,1,-0.4492293171929121
0,1,1,1,0,1,5,-0.9469719653788358,-0.026310967275576712,1,1,2,0,-1.2591759363275725,-0.473434116675301,0.5984744992891944,0,-0.4492293171929121
0,0,1,0,1,1,9,-2.6435401421692073,2.018065986567293,1,1,1,0,-0.1239287503072764,-1.2410636670876882,0.5984744992891944,0,-2.0295269553122646
0,1,0,0,0,0,6,0.7495962114115357,-0.9793293125289241,1,1,4,0,1.597481331717613,1.9930579031030224,-0.12852203673514817,0,-0.4492293171929121
0,0,0,0,1,1,10,1.258566664448647,-2.1582115923388536,1,0,4,0,0.681445223179965,0.12388871455804489,-1.04104528918255,0,1.3962903776397193
0,0,0,1,0,1,16,0.9192530290905728,0.32308407778237735,1,-1,4,0,0.2607684893114777,-0.7855626812531965,-1.04104528918255,0,1.3962903776397193
0,0,0,0,1,1,11,-2.6435401421692073,0.5519386664139415,1,1,1,0,-0.19437734473991958,-1.0070855363739868,0.5984744992891944,0,-0.4492293171929121
1,0,0,0,1,1,3,1.08890984676961,-0.5801174785023696,1,-1,-1,0,-0.06677721195709888,0.12388871455804489,-2.2813513459757693,1,2.0110275120759313
0,0,0,0,0,1,7,-0.6076583300207614,1.1801797287422435,1,1,2,1,-1.7670065829998998,-1.8311810598784828,-1.04104528918255,0,-0.4492293171929121
0,0,0,0,1,1,12,-0.2683446946626872,0.9038590136152144,1,1,1,1,0.025612489975816156,0.3872309310229156,0.5984744992891944,0,1.3962903776397193
